customer_id,first_purchase_date,first_purchase_month,second_purchase_date,total_orders,total_customer_revenue,is_repeat_customer,hours_to_second_purchase,days_to_second_purchase,customer_type,second_purchase_interval,second_purchase_interval_order
17293,2009-12-03,2009-12-01,2009-12-11,17,3750.63,true,190,7.94,Repeat customer,0–30 days,1
17314,2009-12-03,2009-12-01,2010-01-31,17,4904.43,true,1416,59.01,Repeat customer,31–60 days,2
17322,2009-12-03,2009-12-01,2010-10-20,5,922.59,true,7706,321.07,Repeat customer,181+ days,5
17329,2009-12-03,2009-12-01,2009-12-08,5,998.53,true,120,5.02,Repeat customer,0–30 days,1
17343,2009-12-03,2009-12-01,2010-01-18,6,1259.94,true,1096,45.67,Repeat customer,31–60 days,2
17372,2009-12-03,2009-12-01,2009-12-18,28,4347.31,true,355,14.77,Repeat customer,0–30 days,1
17411,2009-12-03,2009-12-01,2010-11-18,5,1425.38,true,8399,350.0,Repeat customer,181+ days,5
17414,2009-12-03,2009-12-01,2010-05-14,6,2249.52,true,3885,161.88,Repeat customer,91–180 days,4
17432,2009-12-03,2009-12-01,2010-03-22,9,1728.99,true,2613,108.9,Repeat customer,91–180 days,4
17465,2009-12-03,2009-12-01,2009-12-03,7,2542.79,true,0,0.0,Repeat customer,0–30 days,1
17576,2009-12-03,2009-12-01,2009-12-17,41,8711.95,true,336,14.0,Repeat customer,0–30 days,1
17581,2009-12-03,2009-12-01,2009-12-03,43,17951.17,true,0,0.0,Repeat customer,0–30 days,1
17679,2009-12-03,2009-12-01,2009-12-03,7,3577.61,true,0,0.0,Repeat customer,0–30 days,1
17764,2009-12-03,2009-12-01,2010-06-17,5,1513.57,true,4707,196.11,Repeat customer,181+ days,5
17851,2009-12-03,2009-12-01,2009-12-11,6,1552.35,true,189,7.87,Repeat customer,0–30 days,1
17853,2009-12-03,2009-12-01,2010-08-20,3,1596.29,true,6236,259.84,Repeat customer,181+ days,5
17913,2009-12-03,2009-12-01,2009-12-03,14,3429.29,true,0,0.0,Repeat customer,0–30 days,1
17940,2009-12-03,2009-12-01,2010-01-26,16,30306.79,true,1301,54.19,Repeat customer,31–60 days,2
18168,2009-12-03,2009-12-01,2009-12-15,16,3435.5,true,286,11.92,Repeat customer,0–30 days,1
18229,2009-12-03,2009-12-01,2010-01-19,28,10150.51,true,1127,46.95,Repeat customer,31–60 days,2
12510,2009-12-04,2009-12-01,2010-01-11,9,5178.02,true,910,37.92,Repeat customer,31–60 days,2
12714,2009-12-04,2009-12-01,2010-01-08,12,14093.71,true,846,35.27,Repeat customer,31–60 days,2
12748,2009-12-04,2009-12-01,2009-12-14,336,53539.64,true,235,9.79,Repeat customer,0–30 days,1
12759,2009-12-04,2009-12-01,2010-05-24,8,5020.74,true,4104,171.0,Repeat customer,91–180 days,4
12970,2009-12-04,2009-12-01,2010-11-15,10,1453.6,true,8305,346.07,Repeat customer,181+ days,5
13093,2009-12-04,2009-12-01,2009-12-04,55,54144.25,true,6,0.25,Repeat customer,0–30 days,1
13154,2009-12-04,2009-12-01,2010-07-20,3,1624.84,true,5477,228.19,Repeat customer,181+ days,5
13162,2009-12-04,2009-12-01,2009-12-15,16,9275.49,true,259,10.75,Repeat customer,0–30 days,1
13174,2009-12-04,2009-12-01,2010-01-28,12,7995.36,true,1322,55.06,Repeat customer,31–60 days,2
13175,2009-12-04,2009-12-01,2010-05-06,2,831.45,true,3673,153.04,Repeat customer,91–180 days,4
13329,2009-12-04,2009-12-01,2010-07-30,8,4808.77,true,5711,237.94,Repeat customer,181+ days,5
13408,2009-12-04,2009-12-01,2009-12-08,106,50174.78,true,99,4.12,Repeat customer,0–30 days,1
13481,2009-12-04,2009-12-01,2010-03-15,11,3830.84,true,2421,100.88,Repeat customer,91–180 days,4
13666,2009-12-04,2009-12-01,2010-10-15,5,127.9,true,7565,315.21,Repeat customer,181+ days,5
13679,2009-12-04,2009-12-01,2010-04-19,3,281.26,true,3265,136.01,Repeat customer,91–180 days,4
13680,2009-12-04,2009-12-01,2009-12-09,12,11419.67,true,119,4.98,Repeat customer,0–30 days,1
13694,2009-12-04,2009-12-01,2009-12-04,143,195640.69,true,0,0.0,Repeat customer,0–30 days,1
13733,2009-12-04,2009-12-01,2010-10-25,2,487.03,true,7797,324.87,Repeat customer,181+ days,5
13807,2009-12-04,2009-12-01,2010-05-14,3,422.2,true,3866,161.09,Repeat customer,91–180 days,4
13946,2009-12-04,2009-12-01,2010-03-15,6,1876.23,true,2424,101.0,Repeat customer,91–180 days,4
13948,2009-12-04,2009-12-01,2010-03-01,4,548.76,true,2088,87.0,Repeat customer,61–90 days,3
14087,2009-12-04,2009-12-01,2010-10-31,3,829.47,true,7940,330.83,Repeat customer,181+ days,5
14258,2009-12-04,2009-12-01,2010-01-06,25,32051.34,true,798,33.26,Repeat customer,31–60 days,2
14286,2009-12-04,2009-12-01,2010-03-10,7,8479.76,true,2306,96.09,Repeat customer,91–180 days,4
14564,2009-12-04,2009-12-01,2010-10-01,2,2605.62,true,7224,300.98,Repeat customer,181+ days,5
14680,2009-12-04,2009-12-01,2009-12-11,58,55688.5,true,168,6.98,Repeat customer,0–30 days,1
14723,2009-12-04,2009-12-01,2010-04-13,11,1803.06,true,3123,130.15,Repeat customer,91–180 days,4
14735,2009-12-04,2009-12-01,2009-12-08,56,12240.16,true,96,4.02,Repeat customer,0–30 days,1
14961,2009-12-04,2009-12-01,2009-12-14,22,16410.15,true,242,10.09,Repeat customer,0–30 days,1
14979,2009-12-04,2009-12-01,,1,429.66,false,,,One-time customer,No repeat purchase,0
15078,2009-12-04,2009-12-01,2009-12-15,53,17286.73,true,271,11.29,Repeat customer,0–30 days,1
15109,2009-12-04,2009-12-01,2010-05-09,3,983.1,true,3745,156.05,Repeat customer,91–180 days,4
15309,2009-12-04,2009-12-01,2010-02-26,4,797.96,true,2016,84.0,Repeat customer,61–90 days,3
15382,2009-12-04,2009-12-01,2010-02-22,12,13733.55,true,1916,79.84,Repeat customer,61–90 days,3
15514,2009-12-04,2009-12-01,2009-12-15,18,6392.06,true,264,10.99,Repeat customer,0–30 days,1
15684,2009-12-04,2009-12-01,2010-01-07,3,173.95,true,811,33.8,Repeat customer,31–60 days,2
15755,2009-12-04,2009-12-01,2010-01-13,17,5993.12,true,965,40.23,Repeat customer,31–60 days,2
15999,2009-12-04,2009-12-01,,1,20.4,false,,,One-time customer,No repeat purchase,0
16192,2009-12-04,2009-12-01,,1,351.3,false,,,One-time customer,No repeat purchase,0
16325,2009-12-04,2009-12-01,2009-12-13,12,3597.5,true,218,9.11,Repeat customer,0–30 days,1
16335,2009-12-04,2009-12-01,2009-12-13,7,2753.52,true,216,9.02,Repeat customer,0–30 days,1
16351,2009-12-04,2009-12-01,2009-12-17,13,3330.03,true,314,13.1,Repeat customer,0–30 days,1
16451,2009-12-04,2009-12-01,2010-05-27,3,1013.15,true,4178,174.11,Repeat customer,91–180 days,4
16541,2009-12-04,2009-12-01,,1,424.03,false,,,One-time customer,No repeat purchase,0
16645,2009-12-04,2009-12-01,,1,160.39,false,,,One-time customer,No repeat purchase,0
16656,2009-12-04,2009-12-01,2010-02-07,30,16833.17,true,1562,65.07,Repeat customer,61–90 days,3
16699,2009-12-04,2009-12-01,2010-03-25,7,994.6,true,2664,111.01,Repeat customer,91–180 days,4
16710,2009-12-04,2009-12-01,2009-12-06,22,5921.35,true,48,2.01,Repeat customer,0–30 days,1
16723,2009-12-04,2009-12-01,2010-09-22,4,1231.36,true,7006,291.9,Repeat customer,181+ days,5
16746,2009-12-04,2009-12-01,2009-12-09,42,18046.75,true,123,5.14,Repeat customer,0–30 days,1
16883,2009-12-04,2009-12-01,2010-04-18,19,2246.06,true,3239,134.97,Repeat customer,91–180 days,4
16891,2009-12-04,2009-12-01,2009-12-16,11,1727.94,true,290,12.07,Repeat customer,0–30 days,1
17076,2009-12-04,2009-12-01,2010-03-11,6,1242.75,true,2329,97.05,Repeat customer,91–180 days,4
17127,2009-12-04,2009-12-01,2010-06-24,5,1155.03,true,4843,201.8,Repeat customer,181+ days,5
17151,2009-12-04,2009-12-01,,1,231.9,false,,,One-time customer,No repeat purchase,0
17157,2009-12-04,2009-12-01,2009-12-08,19,5151.9,true,102,4.25,Repeat customer,0–30 days,1
17160,2009-12-04,2009-12-01,2010-01-22,17,10209.16,true,1175,48.95,Repeat customer,31–60 days,2
17389,2009-12-04,2009-12-01,2010-03-23,61,57215.33,true,2617,109.05,Repeat customer,91–180 days,4
17421,2009-12-04,2009-12-01,2010-10-06,3,1059.41,true,7340,305.81,Repeat customer,181+ days,5
17593,2009-12-04,2009-12-01,2009-12-05,11,8092.32,true,22,0.89,Repeat customer,0–30 days,1
17884,2009-12-04,2009-12-01,2009-12-04,20,2698.47,true,0,0.02,Repeat customer,0–30 days,1
17935,2009-12-04,2009-12-01,2010-03-24,7,686.14,true,2638,109.9,Repeat customer,91–180 days,4
18061,2009-12-04,2009-12-01,2009-12-17,28,6083.81,true,314,13.07,Repeat customer,0–30 days,1
18092,2009-12-04,2009-12-01,2009-12-22,18,14693.72,true,429,17.87,Repeat customer,0–30 days,1
18181,2009-12-04,2009-12-01,2010-05-25,5,1188.34,true,4128,172.0,Repeat customer,91–180 days,4
18223,2009-12-04,2009-12-01,2009-12-17,26,14000.85,true,315,13.11,Repeat customer,0–30 days,1
18225,2009-12-04,2009-12-01,2010-01-29,26,13014.8,true,1338,55.73,Repeat customer,31–60 days,2
12359,2009-12-05,2009-12-01,2009-12-16,10,8873.39,true,266,11.08,Repeat customer,0–30 days,1
12820,2009-12-05,2009-12-01,2010-01-13,11,2689.52,true,931,38.81,Repeat customer,31–60 days,2
13021,2009-12-05,2009-12-01,2010-03-19,17,4887.24,true,2494,103.93,Repeat customer,91–180 days,4
13199,2009-12-05,2009-12-01,2010-01-08,67,15964.21,true,818,34.08,Repeat customer,31–60 days,2
13487,2009-12-05,2009-12-01,2010-07-22,5,846.87,true,5496,229.01,Repeat customer,181+ days,5
13641,2009-12-05,2009-12-01,2009-12-16,5,1016.47,true,263,10.96,Repeat customer,0–30 days,1
13958,2009-12-05,2009-12-01,2009-12-05,8,4709.23,true,0,0.0,Repeat customer,0–30 days,1
13999,2009-12-05,2009-12-01,2009-12-16,29,9502.26,true,262,10.93,Repeat customer,0–30 days,1
14238,2009-12-05,2009-12-01,2010-02-15,3,434.23,true,1729,72.03,Repeat customer,61–90 days,3
14239,2009-12-05,2009-12-01,2009-12-09,21,4263.17,true,95,3.95,Repeat customer,0–30 days,1
14709,2009-12-05,2009-12-01,2010-01-04,25,8886.33,true,717,29.89,Repeat customer,0–30 days,1
14867,2009-12-05,2009-12-01,2010-01-12,16,2952.06,true,906,37.75,Repeat customer,31–60 days,2
15057,2009-12-05,2009-12-01,2010-03-24,5,3255.96,true,2612,108.85,Repeat customer,91–180 days,4
15223,2009-12-05,2009-12-01,2010-01-17,5,1417.95,true,1035,43.15,Repeat customer,31–60 days,2
15240,2009-12-05,2009-12-01,2010-05-04,12,4459.98,true,3596,149.8,Repeat customer,91–180 days,4
15420,2009-12-05,2009-12-01,2009-12-14,6,743,true,217,9.05,Repeat customer,0–30 days,1
15484,2009-12-05,2009-12-01,2010-06-17,6,4652.1,true,4657,194.04,Repeat customer,181+ days,5
16158,2009-12-05,2009-12-01,2009-12-15,9,628.32,true,235,9.81,Repeat customer,0–30 days,1
16410,2009-12-05,2009-12-01,,1,130.32,false,,,One-time customer,No repeat purchase,0
16593,2009-12-05,2009-12-01,2009-12-20,8,1071.14,true,363,15.12,Repeat customer,0–30 days,1
17018,2009-12-05,2009-12-01,2010-01-08,6,2287.7,true,815,33.97,Repeat customer,31–60 days,2
17115,2009-12-05,2009-12-01,2010-01-28,7,2761.49,true,1299,54.13,Repeat customer,31–60 days,2
17642,2009-12-05,2009-12-01,2010-03-29,5,1824.49,true,2729,113.74,Repeat customer,91–180 days,4
17850,2009-12-05,2009-12-01,2009-12-05,155,51208.87,true,1,0.04,Repeat customer,0–30 days,1
18071,2009-12-05,2009-12-01,2009-12-18,6,1169.68,true,316,13.16,Repeat customer,0–30 days,1
12417,2009-12-06,2009-12-01,2009-12-10,20,6797.41,true,97,4.04,Repeat customer,0–30 days,1
12583,2009-12-06,2009-12-01,2010-02-25,27,13591.58,true,1944,80.99,Repeat customer,61–90 days,3
12975,2009-12-06,2009-12-01,2010-07-08,6,2100.09,true,5136,213.98,Repeat customer,181+ days,5
13019,2009-12-06,2009-12-01,2009-12-10,6,1229.95,true,93,3.85,Repeat customer,0–30 days,1
13211,2009-12-06,2009-12-01,2010-03-14,10,2618.77,true,2350,97.93,Repeat customer,91–180 days,4
13319,2009-12-06,2009-12-01,2009-12-15,58,21323.22,true,216,8.98,Repeat customer,0–30 days,1
13373,2009-12-06,2009-12-01,2010-03-28,6,7587.19,true,2692,112.15,Repeat customer,91–180 days,4
13448,2009-12-06,2009-12-01,2009-12-17,13,8745.93,true,263,10.99,Repeat customer,0–30 days,1
13589,2009-12-06,2009-12-01,2010-05-09,6,1120.74,true,3697,154.03,Repeat customer,91–180 days,4
13736,2009-12-06,2009-12-01,2010-06-13,7,2752.47,true,4535,188.98,Repeat customer,181+ days,5
13782,2009-12-06,2009-12-01,2010-01-17,13,1786.08,true,1009,42.03,Repeat customer,31–60 days,2
13813,2009-12-06,2009-12-01,2010-02-10,8,2765.47,true,1587,66.12,Repeat customer,61–90 days,3
13890,2009-12-06,2009-12-01,2010-03-03,14,2927.38,true,2089,87.05,Repeat customer,61–90 days,3
14123,2009-12-06,2009-12-01,,1,436.18,false,,,One-time customer,No repeat purchase,0
14133,2009-12-06,2009-12-01,2011-01-28,4,911.14,true,10031,417.97,Repeat customer,181+ days,5
14454,2009-12-06,2009-12-01,2010-02-07,5,977.3,true,1512,62.97,Repeat customer,61–90 days,3
14468,2009-12-06,2009-12-01,,1,204.24,false,,,One-time customer,No repeat purchase,0
14479,2009-12-06,2009-12-01,2010-10-17,4,1124.71,true,7558,314.92,Repeat customer,181+ days,5
14546,2009-12-06,2009-12-01,2010-02-07,11,5184.84,true,1510,62.94,Repeat customer,61–90 days,3
14548,2009-12-06,2009-12-01,2009-12-06,9,2541.29,true,0,0.0,Repeat customer,0–30 days,1
14608,2009-12-06,2009-12-01,2009-12-10,11,3352.94,true,99,4.12,Repeat customer,0–30 days,1
14717,2009-12-06,2009-12-01,,1,81.3,false,,,One-time customer,No repeat purchase,0
14896,2009-12-06,2009-12-01,2010-01-31,8,1826,true,1342,55.91,Repeat customer,31–60 days,2
14940,2009-12-06,2009-12-01,2010-10-18,2,531.49,true,7579,315.79,Repeat customer,181+ days,5
15059,2009-12-06,2009-12-01,2010-01-15,19,3491.2,true,963,40.12,Repeat customer,31–60 days,2
15260,2009-12-06,2009-12-01,2009-12-07,25,8767.73,true,23,0.95,Repeat customer,0–30 days,1
15479,2009-12-06,2009-12-01,,1,147.4,false,,,One-time customer,No repeat purchase,0
15547,2009-12-06,2009-12-01,2010-01-21,26,10057.05,true,1102,45.9,Repeat customer,31–60 days,2
15555,2009-12-06,2009-12-01,2010-02-01,36,11243.91,true,1372,57.13,Repeat customer,31–60 days,2
15571,2009-12-06,2009-12-01,2010-03-23,14,3892.35,true,2568,107.02,Repeat customer,91–180 days,4
15641,2009-12-06,2009-12-01,2009-12-15,12,5345.55,true,218,9.08,Repeat customer,0–30 days,1
15691,2009-12-06,2009-12-01,2010-04-29,4,571.3,true,3451,143.83,Repeat customer,91–180 days,4
15751,2009-12-06,2009-12-01,2009-12-06,11,1380.44,true,0,0.01,Repeat customer,0–30 days,1
15822,2009-12-06,2009-12-01,2010-05-05,6,1840.06,true,3596,149.84,Repeat customer,91–180 days,4
15860,2009-12-06,2009-12-01,2009-12-13,17,2361.3,true,167,6.95,Repeat customer,0–30 days,1
15878,2009-12-06,2009-12-01,2010-05-27,2,330.77,true,4128,171.99,Repeat customer,91–180 days,4
15983,2009-12-06,2009-12-01,2009-12-11,8,3110.37,true,118,4.92,Repeat customer,0–30 days,1
16104,2009-12-06,2009-12-01,2009-12-13,9,2774.46,true,168,7.01,Repeat customer,0–30 days,1
16277,2009-12-06,2009-12-01,,1,188.69,false,,,One-time customer,No repeat purchase,0
16395,2009-12-06,2009-12-01,2009-12-09,14,3518.41,true,76,3.15,Repeat customer,0–30 days,1
16436,2009-12-06,2009-12-01,2009-12-07,3,319.14,true,25,1.07,Repeat customer,0–30 days,1
16485,2009-12-06,2009-12-01,2010-02-21,5,2287.19,true,1848,77.0,Repeat customer,61–90 days,3
16686,2009-12-06,2009-12-01,2009-12-06,16,4881.07,true,0,0.0,Repeat customer,0–30 days,1
16718,2009-12-06,2009-12-01,2010-01-31,5,3006.08,true,1342,55.91,Repeat customer,31–60 days,2
16773,2009-12-06,2009-12-01,2010-09-29,3,421.24,true,7128,297.03,Repeat customer,181+ days,5
16964,2009-12-06,2009-12-01,2009-12-06,2,207.85,true,0,0.0,Repeat customer,0–30 days,1
17085,2009-12-06,2009-12-01,2009-12-13,28,7847.67,true,167,6.98,Repeat customer,0–30 days,1
17150,2009-12-06,2009-12-01,2009-12-17,6,1357.95,true,264,10.97,Repeat customer,0–30 days,1
17244,2009-12-06,2009-12-01,2010-11-21,5,1826.04,true,8402,350.09,Repeat customer,181+ days,5
17406,2009-12-06,2009-12-01,2010-02-04,13,4186.95,true,1438,59.91,Repeat customer,31–60 days,2
17530,2009-12-06,2009-12-01,2010-05-06,12,2791.69,true,3628,151.16,Repeat customer,91–180 days,4
17561,2009-12-06,2009-12-01,2010-06-27,4,703.02,true,4872,203.0,Repeat customer,181+ days,5
17610,2009-12-06,2009-12-01,2009-12-10,5,1511.94,true,96,4.02,Repeat customer,0–30 days,1
17848,2009-12-06,2009-12-01,2010-01-14,30,3559.11,true,942,39.24,Repeat customer,31–60 days,2
17858,2009-12-06,2009-12-01,2009-12-20,30,12518.65,true,333,13.88,Repeat customer,0–30 days,1
17916,2009-12-06,2009-12-01,2010-03-21,2,43.87,true,2518,104.93,Repeat customer,91–180 days,4
17920,2009-12-06,2009-12-01,2009-12-06,54,23581.78,true,1,0.03,Repeat customer,0–30 days,1
17969,2009-12-06,2009-12-01,2009-12-13,20,2354.29,true,169,7.03,Repeat customer,0–30 days,1
12443,2009-12-07,2009-12-01,,1,485.31,false,,,One-time customer,No repeat purchase,0
12471,2009-12-07,2009-12-01,2009-12-07,79,39918.19,true,0,0.0,Repeat customer,0–30 days,1
12523,2009-12-07,2009-12-01,2010-02-09,23,4352.35,true,1535,63.95,Repeat customer,61–90 days,3
12540,2009-12-07,2009-12-01,2010-01-10,33,22254.49,true,811,33.77,Repeat customer,31–60 days,2
12600,2009-12-07,2009-12-01,2009-12-13,21,4967.42,true,145,6.05,Repeat customer,0–30 days,1
12747,2009-12-07,2009-12-01,2009-12-09,26,8898.48,true,45,1.86,Repeat customer,0–30 days,1
12839,2009-12-07,2009-12-01,2009-12-14,26,9669.12,true,174,7.26,Repeat customer,0–30 days,1
13042,2009-12-07,2009-12-01,2010-02-02,3,1488.59,true,1368,57.0,Repeat customer,31–60 days,2
13070,2009-12-07,2009-12-01,2010-04-29,4,751.7,true,3428,142.84,Repeat customer,91–180 days,4
13148,2009-12-07,2009-12-01,2010-01-21,26,8497.82,true,1079,44.96,Repeat customer,31–60 days,2
13190,2009-12-07,2009-12-01,2010-01-31,3,570.66,true,1320,55.0,Repeat customer,31–60 days,2
13206,2009-12-07,2009-12-01,2009-12-13,13,8308.19,true,144,5.97,Repeat customer,0–30 days,1
13234,2009-12-07,2009-12-01,2010-02-05,2,346.5,true,1439,59.96,Repeat customer,31–60 days,2
13267,2009-12-07,2009-12-01,2009-12-15,36,9429.81,true,191,7.93,Repeat customer,0–30 days,1
13393,2009-12-07,2009-12-01,2009-12-15,4,1131.45,true,189,7.89,Repeat customer,0–30 days,1
13491,2009-12-07,2009-12-01,2009-12-09,27,4467.66,true,47,1.94,Repeat customer,0–30 days,1
13495,2009-12-07,2009-12-01,2009-12-15,10,4863.31,true,190,7.94,Repeat customer,0–30 days,1
13693,2009-12-07,2009-12-01,2009-12-10,9,2011.82,true,71,2.97,Repeat customer,0–30 days,1
13905,2009-12-07,2009-12-01,,1,312.65,false,,,One-time customer,No repeat purchase,0
13984,2009-12-07,2009-12-01,2009-12-07,12,1893.8,true,0,0.0,Repeat customer,0–30 days,1
14003,2009-12-07,2009-12-01,,1,209.41,false,,,One-time customer,No repeat purchase,0
14037,2009-12-07,2009-12-01,2010-01-24,6,836.95,true,1151,47.97,Repeat customer,31–60 days,2
14307,2009-12-07,2009-12-01,2010-02-04,10,4287.92,true,1420,59.2,Repeat customer,31–60 days,2
14408,2009-12-07,2009-12-01,2010-03-19,11,4102.27,true,2451,102.14,Repeat customer,91–180 days,4
14471,2009-12-07,2009-12-01,2010-04-27,2,400.95,true,3389,141.2,Repeat customer,91–180 days,4
14512,2009-12-07,2009-12-01,2010-04-29,7,1215.97,true,3430,142.92,Repeat customer,91–180 days,4
14540,2009-12-07,2009-12-01,2009-12-16,11,3709.64,true,220,9.19,Repeat customer,0–30 days,1
14574,2009-12-07,2009-12-01,,1,143.7,false,,,One-time customer,No repeat purchase,0
14590,2009-12-07,2009-12-01,2009-12-10,20,2993.37,true,73,3.07,Repeat customer,0–30 days,1
14670,2009-12-07,2009-12-01,2011-03-04,3,583.33,true,10848,452.0,Repeat customer,181+ days,5
14695,2009-12-07,2009-12-01,2009-12-07,3,1534.22,true,2,0.08,Repeat customer,0–30 days,1
14738,2009-12-07,2009-12-01,2010-05-27,9,1821.9,true,4114,171.42,Repeat customer,91–180 days,4
14828,2009-12-07,2009-12-01,2010-01-07,13,9839.46,true,742,30.93,Repeat customer,31–60 days,2
14955,2009-12-07,2009-12-01,,1,163.77,false,,,One-time customer,No repeat purchase,0
15115,2009-12-07,2009-12-01,2011-11-21,2,531.85,true,17139,714.15,Repeat customer,181+ days,5
15358,2009-12-07,2009-12-01,2009-12-20,42,16425.86,true,314,13.11,Repeat customer,0–30 days,1
15421,2009-12-07,2009-12-01,2010-01-29,10,3805.34,true,1270,52.95,Repeat customer,31–60 days,2
15694,2009-12-07,2009-12-01,2010-04-23,24,9978.48,true,3287,136.93,Repeat customer,91–180 days,4
15716,2009-12-07,2009-12-01,2010-03-23,11,2485.26,true,2544,105.98,Repeat customer,91–180 days,4
16018,2009-12-07,2009-12-01,2010-11-08,4,698.13,true,8066,336.07,Repeat customer,181+ days,5
16124,2009-12-07,2009-12-01,2010-05-05,4,1772.49,true,3576,149.01,Repeat customer,91–180 days,4
16353,2009-12-07,2009-12-01,2009-12-07,38,9795.46,true,0,0.0,Repeat customer,0–30 days,1
16556,2009-12-07,2009-12-01,2009-12-18,17,8012.58,true,263,10.93,Repeat customer,0–30 days,1
16684,2009-12-07,2009-12-01,2009-12-07,55,147142.77,true,0,0.0,Repeat customer,0–30 days,1
16702,2009-12-07,2009-12-01,2010-02-23,4,1110.83,true,1871,77.95,Repeat customer,61–90 days,3
16717,2009-12-07,2009-12-01,2010-03-01,14,6663.68,true,2009,83.71,Repeat customer,61–90 days,3
16768,2009-12-07,2009-12-01,2010-02-10,9,1698.57,true,1560,65.0,Repeat customer,61–90 days,3
17044,2009-12-07,2009-12-01,2010-03-10,12,11962.3,true,2230,92.94,Repeat customer,91–180 days,4
17231,2009-12-07,2009-12-01,2009-12-20,25,7064.8,true,308,12.81,Repeat customer,0–30 days,1
